PLANT,Site,Site Code,VISIT_DATE,OBSERVER,ORGANIZATION,VISIT_STATUS_NUM,VISIT_STATUS_CHAR,SEARCH_SQFT,GROSS_SQFT,PLANT_COUNT,PERCENT_COVER,AGE_SIZE,DISTRIBUTION,PHENOLOGY,NATIVE,NON_NAT,iMap Searched Record,iMap Pres/Not Det,iMap Treat,WIND_SPEED,WIND_DIR,TEMP,PERCENT_TREATED,GROSS_TREAT_SQFT,ACTUAL_HERBICIDE_SQFT,PU_COUNT,PU_PERCENT,FO_COUNT,FO_PERCENT,CO_COUNT,CO_PERCENT,CS_COUNT,BB_COUNT,HS_COUNT,HERBICIDE_NAME,AI_CONCENTRATION,AMT_OF_MIX,MIX_UNITS,AMT_OF_PRODUCT,PRODUCT_UNITS,PHOTO_NAMES,Notes
_CYSC4_,P010,P010_AREL8_014,2019-08-03T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,2,completely treated,,3119,8,<5,sapling,,vegetative,,,,,,,,,76-100,476,,,,,,,,,8,,Pathfinder II,13.6,2,FL,2,FL,,
_HEMA17_,P010,P010_AREL8_015,2017-07-21T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,2,completely treated,,500,51,76-100,adult non-reproducing,,vegetative,,,,,,,,,76-100,500,51,,,,,,,,51,,Pathfinder II,100,5,FL,5,FL,,
_CYSC4_,P010,P010_AREL8_015,2019-08-03T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,2,completely treated,,8093,27,76-100,mature,,vegetative,,,,,,,,,76-100,1495,54,,,,,,,,27,,Pathfinder II,13.6,,,3,FL,,
_HEMA17_,P010,P010_AREL8_016,2017-07-22T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,2,completely treated,,1200,19,25-May,adult non-reproducing,,vegetative,,,,,,,,,76-100,1200,19,,,,,,,,19,,Pathfinder II,13.6,,,2.5,FL,,
_HEMA17_,P010,P010_AREL8_017,2017-07-22T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,2,completely treated,,300,89,25-May,adult non-reproducing,,vegetative,,,,,,,,,76-100,300,89,,,,,,,,89,,Pathfinder II,13.6,,,15.5,FL,,
_CYSC4_,P010,P010_AREL8_017,2019-08-02T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,2,completely treated,,2869,32,<5,mature,,vegetative,,,,,,,,,76-100,297,297.08,,,,,,,,32,,Pathfinder II,13.6,,,2,FL,,
_ARIT_,P010,P010_AREL8_017,2020-09-25T04:00:00Z,Natalie Kyvik,New York - New Jersey Trail Conference,3,no plants 1st year,,0,,,,,,low,high,,,,,,,,,,,,,,,,,,,,,,,,,,
_HEMA17_,P010,P010_AREL8_018,2017-07-23T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,2,completely treated,,40000,486,25-May,adult non-reproducing,,vegetative,,,,,,,,,76-100,40000,486,,,,,,,,486,,Pathfinder II,13.6,58,FL,58,FL,,
_HEMA17_,P010,P010_AREL8_019,2017-07-23T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,2,completely treated,,9600,274,51-75,adult non-reproducing,,vegetative,,,,,,,,,76-100,9600,274,,,,,,,,274,,Pathfinder II,13.6,34,FL,34,FL,,
_HEMA17_,P010,P010_AREL8_020,2017-07-23T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,2,completely treated,,3750,213,26-50,adult non-reproducing,,vegetative,,,,,,,,,76-100,3750,213,,,,,,,,211,2,Pathfinder II,13.6,25,FL,25,FL,,
_HEMA17_,P010,P010_AREL8_021,2017-07-23T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,2,completely treated,,1000,65,26-50,adult non-reproducing,,vegetative,,,,,,,,,76-100,1000,65,,,,,,,,65,,Pathfinder II,13.6,,,10,FL,,
_CYSC4_,P010,P010_AREL8_021,2019-08-02T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,3,no plants 1st year,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_ARIT_,P010,P010_AREL8_021,2020-09-25T04:00:00Z,Natalie Kyvik,New York - New Jersey Trail Conference,3,no plants 1st year,,0,,,,,,low,high,,,,,,,,,,,,,,,,,,,,,,,,,,
_AREL8_,P010,P010_CYLO11_001,2016-07-29T04:00:00Z,Cody Mendoza,New York - New Jersey Trail Conference,0,untreated,,25,,51-75,adult reproducing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_AREL8_,P010,P010_CYLO11_002,2016-07-29T04:00:00Z,Cody Mendoza,New York - New Jersey Trail Conference,0,untreated,,200,,76-100,adult reproducing,,mature fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_AREL8_,P010,P010_CYLO11_003,2016-07-29T04:00:00Z,Cody Mendoza,New York - New Jersey Trail Conference,0,untreated,,250,,25-May,adult reproducing,,immature fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_HEMA17_,P010,P010_PHVI81_001,2017-07-23T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,2,completely treated,,1,1,76-100,sapling,,vegetative,,,,,,,,,76-100,1,,1,,,,,,,,,,,,,,,,
_HEMA17_,P010,P010_RHSC3_001,2017-07-22T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,0,untreated,,4,3,51-75,sapling,,vegetative,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_HEMA17_,P010,P010_VIDI80_001,2017-07-22T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,2,completely treated,,2,1,76-100,adult non-reproducing,,vegetative,,,,,,,,,76-100,2,1,,,,,,,1,,,Pathfinder II,13.6,1,FL,1,FL,,
_PUMO_,P011,P011_POPE10_001,2016-07-30T04:00:00Z,Cody Mendoza,New York - New Jersey Trail Conference,2,completely treated,,1,1,<5,adult non-reproducing,,vegetative,,,,,,,,,76-100,0,,1,100,,,,,,,,,,,,,,,NY-326664U-P
_AREL8_,P011,P011_POPE10_002,2018-05-23T04:00:00Z,Allison McKenna,New York - New Jersey Trail Conference,2,completely treated,,20,18,25-May,seedling,,vegetative,,,,,,,,,76-100,20,,18,,,,,,,,,,,,,,,,
_PUMO_,P011,P011_SAGL12_001,2016-07-30T04:00:00Z,Cody Mendoza,New York - New Jersey Trail Conference,1,partially treated,,68400,,76-100,adult non-reproducing,,vegetative,,,,,,,,,26-50,68400,23940,,,,26-50,,,,,,Roundup Weed and Grass Killer Super Conc + Cide-Kick,2.5,5,gal,,,,NY-326666U-P
_AREL8_,P011,P011_SAGL12_001,2018-06-16T04:00:00Z,Alex Perri,New York - New Jersey Trail Conference,1,partially treated,,494950,,<5,adult non-reproducing,,vegetative,,,,,,,,,76-100,494950,,,,,100,,,,,,Accord XRT II,2,3,gal,7.68,FL,,
_CYSC4_,P011,P011_SAGL12_001,2019-09-15T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,1,partially treated,,5426,,25-May,mature,,mature fruit,,,,,,,,,25-Oct,5426,5425.5,,,,100,,,,,,Accord XRT II,2.5,2.2,gal,7.2,FL,,
_CYSC4_,P011,P011_SAGL12_001,2020-08-08T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,2,completely treated,,242193,999,<5,mature,sparse,flower,medium,medium,,,,,,,76-100,148104,,,,999,,,,,,,Accord XRT II,1,1.1384,gal,1.46,FL,,Heywood property
_HUJA_,P011,P011_SAGL12_001,2020-10-03T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,0,untreated,,19972,1,<5,mature,trace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P011_SAGL12_001,2021-07-10T04:00:00Z,Kassidy Robinson,New York - New Jersey Trail Conference,0,untreated,152024,50094,,26-50,seedling,dense plants/clumps,vegetative,medium,medium,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P011_SAGL12_001,2022-07-09T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,2,completely treated,791370,20168,53,<5,mature,sparse,vegetative,medium,medium,,,,,,,76-100,20168,,,,53,,,,,,,Roundup Custom For Aquatic and Terrestrial Use,1.08,0.36,gal,1.14,FL,,
,,P011_SAGL12_001,2022-08-14T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,2,completely treated,791370,20250,11,<5,mature,sparse,vegetative,medium,medium,,,,,,,76-100,20251,,,,11,,,,,,,Roundup Custom For Aquatic and Terrestrial Use,1.1,0.36,gal,0.92,FL,,
,,P011_SAGL12_001,2022-08-29T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,2,completely treated,1014948,125735,1349,<5,mature,dense plants/clumps,flower,low,high,,,,,,,76-100,82172,,,,1349,100,,,,,,Roundup Custom For Aquatic and Terrestrial Use,1.08,4.37,gal,11.2,FL,,
,,P011_SAGL12_001,2022-08-29T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,3,no plants 1st year,304537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_PUMO_,P011,P011_VISI_001,2016-07-30T04:00:00Z,Cody Mendoza,New York - New Jersey Trail Conference,0,untreated,,6,8,51-75,adult reproducing,,fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,NY-326667U-P
_PUMO_,P012,P012_SAGL12_001,2016-08-05T04:00:00Z,Cody Mendoza,New York - New Jersey Trail Conference,1,partially treated,,167000,,76-100,adult reproducing,,flower,,,,,,,,,76-100,133600,133600,,,,100,,,,,,Accord XRT II,2,12.75,gal,0.255,gal,,
_AREL8_,P012,P012_SAGL12_001,2017-06-30T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,2,completely treated,,31000,,25-May,adult non-reproducing,,vegetative,,,,,,,,,76-100,31000,7750,,,,100,,,,,,Accord XRT II,2.5,4.5,gal,0.1125,gal,,
_CYSC4_,P012,P012_SAGL12_001,2019-08-08T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,1,partially treated,,14346,,<5,mature,,immature fruit,,,,,,,,,51-75,14346,14345.59,,,,100,,,,,,Accord XRT II,5,2.4,gal,15.6,FL,,"Duhamel property, on the same side of the street as Red house."
_CYSC4_,P012,P012_SAGL12_001,2019-09-16T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,1,partially treated,,5283,,<5,mature,,mature fruit,,,,,,,,,26-50,5283,5283.27,,,,100,,,,,,Accord XRT II,2.5,1.2,gal,3.2,FL,,
_AREL8_,P012,P012_SAGL12_001,2020-08-24T04:00:00Z,Devyani Mishra,New York - New Jersey Trail Conference,2,completely treated,,150282,,26-50,mature,dense plants/clumps,flower,low,high,,,,,,,76-100,150282,,,,,76-100,,,,,,Rodeo,1,3.24,gal,8.61,FL,,
,,P012_SAGL12_001,2022-08-29T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,2,completely treated,561144,172608,1539,<5,mature,dense plants/clumps,flower,low,high,,,,,,,76-100,172608,,,,1539,,,,,,,Roundup Custom For Aquatic and Terrestrial Use,1.1,7.04,gal,18.02,FL,,
_AREL8_,P012,P012_SAGL12_002,2017-06-30T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,2,completely treated,,82500,,25-May,adult non-reproducing,,vegetative,,,,,,,,,76-100,82500,24750,,,,100,,,,,,Accord XRT II,2.5,7,gal,0.175,gal,,
_CYSC4_,P012,P012_SAGL12_002,2019-08-30T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,1,partially treated,,4000,,25-May,mature,,mature fruit,,,,,,,,,25-Oct,4000,4000,,,,100,,,,,,Accord XRT II,5,17,gal,110.9,FL,,
_CYSC4_,P012,P012_SAGL12_002,2019-08-31T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,1,partially treated,,4500,,25-May,adult reproducing,,vegetative,,,,,,,,,25-Oct,4500,4500,,,,100,,,,,,Accord XRT II,5,7.2,gal,46.7,FL,,
_CYSC4_,P012,P012_SAGL12_002,2019-09-05T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,1,partially treated,,10461,,25-May,mature,,mature fruit,,,,,,,,,25-Oct,10461,10460.66,,,,100,,,,,,Accord XRT II,5,46.4,gal,301.6,FL,,
_CYSC4_,P012,P012_SAGL12_002,2019-09-07T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,1,partially treated,,1022,,26-50,mature,,mature fruit,,,,,,,,,25-Oct,1022,1021.76,,,,100,,,,,,Accord XRT II,5,11.7,gal,37.9,FL,,Opposite of Red house.
,,P012_SAGL12_002,2021-08-07T04:00:00Z,Melissa Sinka,New York - New Jersey Trail Conference,1,partially treated,133800,101478,180,25-May,sapling,dense plants/clumps,bud,medium,medium,,,,,,,76-100,100524,,,,180,,,,,,,Rodeo,0.005,8,FL,0.04,FL,,"Distribution notes: mostly sparse, some dense plants/clumps"
,,P012_SAGL12_002,2022-08-14T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,1,partially treated,371971,244568,725,<5,mature,dense plants/clumps,flower,low,high,,,,,,,76-100,,,2,,723,,,,,,,Roundup Custom For Aquatic and Terrestrial Use,1.1,3.66,gal,9.35,FL,,
,,P012_SAGL12_002,2022-08-15T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,1,partially treated,252373,85034,1037,<5,mature,sparse,flower,low,high,,,,,,,,,,,,1037,,,,,,,Roundup Custom For Aquatic and Terrestrial Use,1.1,3.47,gal,8.29,FL,,
,,P012_SAGL12_002,2022-08-29T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,2,completely treated,141100,2349,8,<5,mature,trace,vegetative,medium,high,,,,,,,76-100,2350,,,,8,,,,,,,Roundup Custom For Aquatic and Terrestrial Use,1.1,0.03,gal,0.08,FL,,
_PUMO_,P013,P013_SAGL12_001,2016-08-05T04:00:00Z,Cody Mendoza,New York - New Jersey Trail Conference,1,partially treated,,37500,,76-100,adult reproducing,,flower,,,,,,,,,76-100,37500,27500,,,,100,,,,,,Accord XRT II,2,11.5,gal,0.23,gal,,
_AREL8_,P013,P013_SAGL12_001,2017-06-29T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,2,completely treated,,30000,,26-50,adult non-reproducing,,vegetative,,,,,,,,,76-100,30000,10500,,,,100,,,,,,Accord XRT II,1,3.5,gal,0.035,gal,,
_CYSC4_,P013,P013_SAGL12_001,2019-09-07T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,1,partially treated,,6520,,25-May,mature,,mature fruit,,,,,,,,,25-Oct,6520,6519.5,,,,100,,,,,,Accord XRT II,5,2.6,gal,16.8,FL,,Property NW of Duhamel property and SE of ATNY_SAGL12_005.
_CYSC4_,P013,P013_SAGL12_001,2019-09-08T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,1,partially treated,,1070,,25-May,mature,,mature fruit,,,,,,,,,25-Oct,1070,1070.4,,,,100,,,,,,Accord XRT II,2.5,1.7,gal,5.7,FL,,
,,P013_SAGL12_001,2021-08-06T04:00:00Z,Kassidy Robinson,New York - New Jersey Trail Conference,1,partially treated,1291555,881218,5984,26-50,mature,monoculture,bud,medium,high,,,,,,,26-50,622037,,,,5984,,,,,,,Rodeo,0.005,3056,FL,15.28,FL,,
,,P013_SAGL12_001,2021-08-07T04:00:00Z,Kassidy Robinson,New York - New Jersey Trail Conference,1,partially treated,1291555,881218,9680,26-50,mature,monoculture,flower,medium,high,,,,,,,26-50,622037,,,,9680,,,,,,,Rodeo,0.005,3870.4,FL,19.35,FL,,
,,P013_SAGL12_001,2021-08-08T04:00:00Z,Kassidy Robinson,New York - New Jersey Trail Conference,1,partially treated,1317254,881218,7794,26-50,mature,monoculture,flower,medium,high,,,,,,,51-75,622037,,,,7794,,,,,,,Rodeo,0.005,2507.73,FL,13.53,FL,,
,,P013_SAGL12_001,2022-08-27T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,1,partially treated,687412,132065,558,<5,mature,sparse,flower,low,medium,,,,,,,76-100,132066,,11,,547,,,,,,,Roundup Custom For Aquatic and Terrestrial Use,1.1,13.42,gal,34.36,FL,,
,,P013_SAGL12_001,2022-08-28T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,2,completely treated,1318501,552714,2753,<5,mature,dense plants/clumps,flower,low,medium,,,,,,,76-100,640626,,,,2753,,,,,,,Roundup Custom For Aquatic and Terrestrial Use,1.1,25.64,gal,65.65,FL,,
_PUMO_,P014,P014_AREL8_001,2016-08-12T04:00:00Z,Cody Mendoza,New York - New Jersey Trail Conference,2,completely treated,,320,6,<5,"saplings, adults",,vegetative,,,,,,,,,76-100,320,1,,,,,,,,6,,Pathfinder II,13.6,1.5,mL,1.5,mL,,NY-326978U-P
_HEMA17_,P014,P014_AREL8_001,2017-07-27T04:00:00Z,Allison McKenna,New York - New Jersey Trail Conference,2,completely treated,,1,1,76-100,seedling,,vegetative,,,,,,,,,76-100,1,1,,,,,,,,1,,Pathfinder II,13.6,0.1,FL,0.1,FL,,
_PUMO_,P014,P014_AREL8_002,2016-08-12T04:00:00Z,Cody Mendoza,New York - New Jersey Trail Conference,2,completely treated,,1200,74,26-50,adult non-reproducing,,flower,,,,,,,,,76-100,1200,10,,,,,,,,74,,Pathfinder II,13.6,9,FL,9,FL,,NY-326975U-P
_HEMA17_,P014,P014_AREL8_002,2017-07-27T04:00:00Z,Allison McKenna,New York - New Jersey Trail Conference,2,completely treated,,1125,17,26-50,adult reproducing,,flower,,,,,,,,,76-100,1125,,,,,,,,,16,1,Pathfinder II,13.6,17,FL,17,FL,,Hack-and-squirt was used on one (huge) tree. Rel. many trees were hardy and required a fair amount of herbicide.
_PUMO_,P016,P016_HEMA17_DEC0552,2016-06-13T04:00:00Z,Cody Mendoza,New York - New Jersey Trail Conference,4,no plants 2nd year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_CYSC4_,P016,P016_HEMA17_DEC0552,2019-07-02T04:00:00Z,Meredith Taylor & interns,NYC DEP,3,no plants 1st year,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_PUMO_,P017,P017_HEMA17_DEC0006,2016-06-14T04:00:00Z,Cody Mendoza,New York - New Jersey Trail Conference,4,no plants 2nd year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_LIGUS2_,P017,P017_HEMA17_DEC0006,2019-06-22T04:00:00Z,"Mike Young, Chris Quirin",New York - New Jersey Trail Conference,3,no plants 1st year,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_SAGL12_,P018,P018_HEMA17_DEC1644,2016-06-23T04:00:00Z,ISF Crew,New York - New Jersey Trail Conference,2,completely treated,,9,6,<5,seedling,,vegetative,,,,,,,,,76-100,9,,6,,,,,,,,,,,,,,,,
_HEMA17_,P018,P018_HEMA17_DEC1644,2017-06-12T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,3,no plants 1st year,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_AREL8_,P018,P018_HEMA17_DEC1644,2018-05-31T04:00:00Z,"Michael Young, Allison McKenna",New York - New Jersey Trail Conference,4,no plants 2nd year,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_ROMU_,P018,P018_HEMA17_DEC1644,2019-05-31T04:00:00Z,"Mike Young, Jackie Valladares",New York - New Jersey Trail Conference,5,no plants 3rd year,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P018_HEMA17_DEC1644,2022-06-17T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,5,no plants 4th year,2267,0,,NA,NA,NA,NA,high,low,,,,,,,76-100,NA,,0,0,,,,,,,,,,,,,,,
_SAGL12_,P019,P019_HEMA17_DEC1645,2016-06-23T04:00:00Z,Cody Mendoza,New York - New Jersey Trail Conference,3,no plants 1st year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_ROMU_,P019,P019_HEMA17_DEC1645,2019-05-31T04:00:00Z,"Mike Young, Jackie Valladares",New York - New Jersey Trail Conference,4,no plants 2nd year,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No plants found
,,P019_HEMA17_DEC1645,2022-06-17T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,5,no plants 3rd year,2067,0,,NA,NA,NA,NA,high,low,,,,,,,76-100,NA,,0,0,,,,,,,,,,,,,,,
_PUMO_,P020,P020_HEMA17_DEC1850,2016-06-23T04:00:00Z,Linda Rohleder,New York - New Jersey Trail Conference,2,completely treated,,0,1,<5,seedling,,vegetative,,,,,,,,,76-100,1,,1,100,,,,,,,,,,,,,,,
_HEMA17_,P020,P020_HEMA17_DEC1850,2017-06-12T04:00:00Z,Linda Rohleder,New York - New Jersey Trail Conference,3,no plants 1st year,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_AREL8_,P020,P020_HEMA17_DEC1850,2018-06-01T04:00:00Z,"Michael Young, Allison McKenna",New York - New Jersey Trail Conference,3,no plants 1st year,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_CYSC4_,P020,P020_HEMA17_DEC1850,2019-09-21T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,2,completely treated,,1,2,<5,mature,,vegetative,,,,,,,,,76-100,1,,2,,,,,,,,,,,,,,,,
_CYSC4_,P020,P020_HEMA17_DEC1850,2020-08-03T04:00:00Z,Devyani Mishra,New York - New Jersey Trail Conference,2,completely treated,,76665,29,<5,seedling,sparse,vegetative,low,high,,,,,,,76-100,76666,,,,29,,,,,,,Accord XRT II,1,0.12,gal,0.319,FL,,trager prop day 2
_AIAL_,P020,P020_HEMA17_DEC1850,2020-08-30T04:00:00Z,Devyani Mishra,New York - New Jersey Trail Conference,3,no plants 1st year,,0,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,
_PUMO_,P021,P021_HEMA17_DEC1851,2016-06-23T04:00:00Z,,,3,no plants 1st year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_CYSC4_,P021,P021_HEMA17_DEC1851,2019-09-21T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,4,no plants 2nd year,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P021_HEMA17_DEC1851,2022-06-17T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,5,no plants 3rd year,46675,0,,NA,NA,NA,NA,medium,medium,,,,,,,76-100,NA,,0,0,,,,,,,,,,,,,,,
_PUMO_,P022,P022_HEMA17_DEC2418,2016-06-23T04:00:00Z,ISF Crew,New York - New Jersey Trail Conference,3,no plants 1st year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_HEMA17_,P022,P022_HEMA17_DEC2418,2017-06-12T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,3,no plants 1st year,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_AREL8_,P022,P022_HEMA17_DEC2418,2018-05-31T04:00:00Z,"Michael Young, Allison McKenna",New York - New Jersey Trail Conference,3,no plants 1st year,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_ACAR10_,P022,P022_HEMA17_DEC2418,2021-06-26T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,3,no plants 1st year,4272,,,,,,,high,low,,,,,,,,,,,,,,,,,,,,,,,,,,
_PUMO_,P023,P023_HEMA17_DEC2416,2016-06-23T04:00:00Z,ISF Crew,New York - New Jersey Trail Conference,2,completely treated,,10000,5,,seedling,,vegetative,,,,,,,,,76-100,10000,,5,100,,,,,,,,,,,,,,,
_HEMA17_,P023,P023_HEMA17_DEC2416,2017-06-08T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,2,completely treated,,15,2,,seedling,,vegetative,,,,,,,,,76-100,15,,2,100,,,,,,,,,,,,,,,
_AREL8_,P023,P023_HEMA17_DEC2416,2018-05-31T04:00:00Z,Alex Perri,New York - New Jersey Trail Conference,2,completely treated,,1,1,<5,seedling,,vegetative,,,,,,,,,76-100,1,,1,,,,,,,,,,,,,,,,
_LIGUS2_,P023,P023_HEMA17_DEC2416,2019-06-22T04:00:00Z,"Mike Young, Chris Quirin",New York - New Jersey Trail Conference,2,completely treated,,498,2,<5,sapling,,vegetative,,,,,,,,,76-100,4,0,2,100,0,0,0,0,0,0,0,,,,,,,,
_AIAL_,P023,P023_HEMA17_DEC2416,2020-08-30T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,3,no plants 1st year,,0,,,,,,medium,medium,,,,,,,,,,,,,,,,,,,,,,,,,,
_ACAR10_,P023,P023_HEMA17_DEC2416,2021-06-26T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,3,no plants 1st year,6123,,,,,,,high,low,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P023_HEMA17_DEC2416,2022-06-17T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,5,no plants 3rd year,18735,0,,NA,NA,NA,NA,low,high,,,,1,N,64,76-100,NA,,0,0,,,,,,,,,,,,,,,
_PUMO_,P024,P024_HEMA17_DEC2133,2016-06-23T04:00:00Z,ISF Crew,New York - New Jersey Trail Conference,3,no plants 1st year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_HEMA17_,P024,P024_HEMA17_DEC2133,2017-06-12T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,3,no plants 1st year,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_AREL8_,P024,P024_HEMA17_DEC2133,2018-05-31T04:00:00Z,"Michael Young, Allison McKenna",New York - New Jersey Trail Conference,3,no plants 1st year,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_ACAR10_,P024,P024_HEMA17_DEC2133,2021-06-26T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,4,no plants 2nd year,19630,,,,,,,high,medium,,,,,,,,,,,,,,,,,,,,,,,,,,
_PUMO_,P025,P025_HEMA17_DEC2811,2016-08-01T04:00:00Z,Linda Rohleder,New York - New Jersey Trail Conference,1,partially treated,,1600,9,25-May,mature,,mature fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,"one flowerhead removed by owner, others may have been sprayed later by owner"
_VISI_,P025,P025_HEMA17_DEC2811,2017-07-29T04:00:00Z,Linda Rohleder,New York - New Jersey Trail Conference,2,completely treated,,1200,6,25-May,sapling,,vegetative,,,,,,,,,76-100,1200,,6,,,,,,,,,,,,,,,,
_AREL8_,P025,P025_HEMA17_DEC2811,2018-05-30T04:00:00Z,Linda Rohleder,New York - New Jersey Trail Conference,3,no plants 1st year,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_CYSC4_,P025,P025_HEMA17_DEC2811,2019-08-23T04:00:00Z,Linda Rohleder,New York - New Jersey Trail Conference,3,no plants 1st year,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_CYSC4_,P025,P025_HEMA17_DEC2811,2020-07-14T04:00:00Z,Linda Rohleder,New York - New Jersey Trail Conference,3,no plants 1st year,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_HEMA17_,P026,P026_HEMA17_DEC0550,2017-06-08T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,3,no plants 1st year,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_HEMA17_,P027,P027_HEMA17_DEC0551,2017-06-08T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,3,no plants 1st year,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_HEMA17_,P028,P028_HEMA17_DEC0555,2017-06-08T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,3,no plants 1st year,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
